backend,eps_seg,eps_scale,eps_print,total_err
Watershed,-0.008032,0.029933,0.005711,0.027496
Watershed,-0.098843,0.021554,0.008175,-0.071895
Watershed,-0.060899,0.118466,0.005841,0.056488
Watershed,-0.164968,-0.022533,0.006132,-0.178779
Watershed,-0.02758,9e-05,0.007224,-0.020466
Watershed,-0.060267,0.035146,0.006886,-0.020541
Watershed,-0.059367,0.020992,0.006008,-0.033851
Watershed,-0.028358,-0.04731,0.008466,-0.06649
Watershed,-0.018928,0.025433,0.006028,0.012089
Watershed,-0.121063,-0.104555,0.007618,-0.206964
Watershed,-0.108356,-0.01921,0.006638,-0.11968
Watershed,-0.166975,-0.096225,0.005172,-0.243239
Watershed,-0.052171,0.026257,0.007397,-0.020088
Watershed,-0.056848,0.085336,0.008389,0.032225
Watershed,-0.042034,0.055236,0.007245,0.018204
Watershed,-0.026889,0.009952,0.006025,-0.011283
Watershed,-0.161394,-0.063855,0.008466,-0.208297
Watershed,-0.118483,-0.036154,0.006585,-0.144759
Watershed,-0.079121,0.072091,0.007328,-0.005499
Watershed,-0.042611,0.001068,0.007701,-0.034207
Watershed,0.010181,-0.089049,0.007123,-0.073219
Watershed,-0.055117,0.003922,0.006012,-0.045709
Watershed,-0.114569,0.108046,0.006687,-0.012341
Watershed,0.232625,-0.029655,0.008652,0.20642
Watershed,-0.059367,-0.073587,0.005934,-0.123414
Watershed,-0.098843,0.031552,0.006076,-0.064762
Watershed,-0.072565,-0.029232,0.00809,-0.092392
Watershed,0.053225,0.038515,0.005695,0.100019
Watershed,-0.108356,-0.016296,0.005953,-0.117665
Watershed,-0.047719,0.102847,0.006684,0.05724
Watershed,-0.028892,-0.093053,0.007106,-0.112998
Watershed,0.035194,-0.011096,0.006126,0.029979
Watershed,-0.010379,-0.024218,0.004436,-0.030063
Watershed,-0.056848,-0.120055,0.005913,-0.165171
Watershed,-0.108356,0.026367,0.008446,-0.077117
Watershed,-0.03591,-0.065022,0.007539,-0.091801
Watershed,-0.083158,-0.051217,0.008062,-0.123103
Watershed,0.109971,0.080242,0.007363,0.207866
Watershed,-0.042611,0.093663,0.006323,0.053682
Watershed,-0.099089,-0.016622,0.005888,-0.108847
Watershed,-0.070804,0.046322,0.008085,-0.019901
Watershed,-0.008032,-0.074294,0.006084,-0.076143
Watershed,-0.200777,-0.077452,0.007304,-0.257293
Watershed,-0.057171,0.026001,0.007539,-0.025364
Watershed,0.053225,0.026972,0.007936,0.090217
Watershed,-0.031025,0.007514,0.007815,-0.016114
Watershed,-0.092124,-0.024493,0.008097,-0.107189
Watershed,-0.031998,0.084471,0.006745,0.056851
Watershed,0.057094,-0.050108,0.009671,0.013836
Watershed,-0.025272,0.003549,0.005867,-0.016075
Watershed,-0.140882,0.157964,0.007773,0.00256
Watershed,-0.093314,-0.066257,0.006621,-0.147783
Watershed,-0.164968,-0.04696,0.005797,-0.199568
Watershed,-0.026889,0.029632,0.006904,0.008864
Watershed,-0.153889,0.006113,0.007123,-0.142653
Watershed,-0.036328,0.026907,0.008134,-0.002349
Watershed,-0.030976,-0.037131,0.007877,-0.059607
Watershed,0.025504,0.057502,0.007662,0.092782
Watershed,-0.088655,-0.071965,0.0076,-0.147812
Watershed,0.039149,0.119244,0.007485,0.171767
Watershed,0.063226,0.099172,0.007429,0.177349
Watershed,0.001729,-0.065182,0.005781,-0.058151
Watershed,-0.004809,0.09203,0.006653,0.094008
Watershed,-0.060899,-0.045639,0.007183,-0.097321
Watershed,-0.105727,0.04675,0.006204,-0.058113
Watershed,-0.161394,0.01328,0.006854,-0.144434
Watershed,0.015547,0.090993,0.006462,0.115114
Watershed,-0.140882,-0.034779,0.007615,-0.164447
Watershed,-0.043688,0.059808,0.008247,0.021866
Watershed,-0.200777,0.053956,0.007661,-0.151202
Watershed,-0.031025,0.008239,0.00623,-0.016955
Watershed,-0.067854,0.030085,0.00667,-0.033406
Watershed,-0.026889,-0.040178,0.00619,-0.060206
Watershed,-0.047948,0.191034,0.007058,0.14193
Watershed,-0.03591,-0.067607,0.006551,-0.0952
Watershed,0.039149,-0.080967,0.006581,-0.038703
Watershed,0.039149,0.027395,0.007235,0.075341
Watershed,-0.069572,-0.001763,0.006059,-0.065585
Watershed,-0.165677,-0.143207,0.005656,-0.281115
Watershed,-0.029316,0.006264,0.006877,-0.016519
Watershed,0.010181,0.087358,0.008386,0.107639
Watershed,-0.057828,-0.056968,0.005267,-0.106822
Watershed,0.019594,0.046079,0.008912,0.076081
Watershed,-0.008032,0.069153,0.006231,0.067173
Watershed,-0.038075,0.096205,0.008329,0.06325
Watershed,-0.055117,0.001346,0.007883,-0.046386
Watershed,-0.030976,0.040304,0.007215,0.015353
Watershed,-0.064839,-0.023127,0.006465,-0.080561
Watershed,-0.126498,0.067971,0.004392,-0.063028
Watershed,-0.060899,-0.027064,0.005955,-0.080873
Watershed,0.028516,0.002159,0.007736,0.03871
Watershed,-0.113476,0.011782,0.00611,-0.09755
Watershed,-0.075761,-0.179224,0.007716,-0.235553
Watershed,-0.113476,0.133657,0.007726,0.01278
Watershed,-0.079724,-0.07031,0.00738,-0.138115
Watershed,-0.115538,0.001865,0.00802,-0.106782
Watershed,-0.165853,0.098461,0.006791,-0.0775
Watershed,-0.114569,0.013857,0.008104,-0.095024
Watershed,-0.115538,0.001902,0.007596,-0.107125
Watershed,-0.009315,-0.003712,0.007154,-0.005932
Watershed,0.057094,-0.032055,0.007454,0.030836
Watershed,-0.008032,0.111543,0.007868,0.11129
Watershed,-0.151319,0.117952,0.007018,-0.044557
Watershed,-0.057828,0.075069,0.007473,0.02047
Watershed,-0.008897,0.028687,0.007471,0.027152
Watershed,-0.079724,-0.079376,0.007054,-0.146795
Watershed,0.026453,0.107759,0.004401,0.142068
Watershed,-0.028358,-0.070518,0.0086,-0.089109
Watershed,-0.0674,-0.063765,0.007022,-0.120736
Watershed,0.03532,-0.015431,0.004522,0.023953
Watershed,-0.044545,0.040716,0.006533,0.000854
Watershed,0.028516,-0.046484,0.005091,-0.014301
Watershed,-0.218058,-0.024137,0.006535,-0.231944
Watershed,-0.060267,0.065214,0.00599,0.007013
Watershed,-0.031,0.121391,0.008299,0.095646
Watershed,-0.126498,0.004687,0.006883,-0.116362
Watershed,-0.019342,-0.053309,0.005857,-0.066183
Watershed,-0.008897,0.07061,0.007868,0.069433
Watershed,-0.024405,0.007146,0.007241,-0.010318
Watershed,0.025504,-0.00801,0.006743,0.02415
Watershed,-0.071723,-0.050095,0.006496,-0.112497
Watershed,-0.085075,0.027579,0.006908,-0.053348
Watershed,-0.060267,0.091361,0.00814,0.033936
Watershed,-0.029316,0.084974,0.006873,0.060405
Watershed,-0.014334,-0.117154,0.005886,-0.124687
Watershed,-0.113476,0.152945,0.006069,0.028316
Watershed,0.109971,0.045227,0.007281,0.168619
Watershed,-0.018928,0.185738,0.005576,0.169782
Watershed,-0.027171,-0.075282,0.007314,-0.093828
Watershed,-0.038544,-0.018004,0.008993,-0.047362
Watershed,-0.108356,0.080732,0.006124,-0.030471
Watershed,-0.057828,-0.01857,0.006655,-0.06917
Watershed,-0.079092,0.059299,0.005278,-0.019334
Watershed,-0.014334,0.027527,0.006663,0.019547
Watershed,-0.02758,0.125976,0.006587,0.102133
Watershed,-0.055723,-0.07469,0.007123,-0.120028
Watershed,-0.038075,0.07102,0.008349,0.038843
Watershed,-0.095866,-0.004402,0.006944,-0.093595
Watershed,-0.126498,-0.001472,0.007311,-0.121407
Watershed,-0.03262,0.118243,0.006393,0.088681
Watershed,-0.000791,0.000541,0.005559,0.005307
Watershed,-0.026889,-0.083203,0.005622,-0.10284
Watershed,-0.079121,0.08933,0.007234,0.010399
Watershed,-0.070804,0.090478,0.006399,0.019753
Watershed,-0.029316,0.046616,0.006058,0.022088
Watershed,-0.028358,-0.220143,0.009146,-0.235329
Watershed,-0.069572,-0.019589,0.008679,-0.079881
Watershed,-0.060267,0.024733,0.007716,-0.029594
Watershed,0.025504,0.062772,0.009542,0.100277
Watershed,-0.075761,-0.032631,0.007816,-0.098931
Watershed,-0.055723,0.102075,0.006292,0.047212
Watershed,-0.008641,-0.101147,0.007284,-0.102424
Watershed,-0.218058,-0.109434,0.006805,-0.29889
Watershed,-0.008032,0.075283,0.00668,0.073771
Watershed,-0.081851,-0.001518,0.008436,-0.075511
Watershed,-0.079121,-0.161931,0.007253,-0.222642
Watershed,-0.105727,0.082064,0.006897,-0.025666
Watershed,-0.043688,0.022231,0.007937,-0.014669
Watershed,-0.025272,0.034813,0.006275,0.01499
Watershed,-0.004809,-0.001486,0.00683,0.000499
Watershed,-0.218058,-0.079982,0.007972,-0.274864
Watershed,-0.175202,-0.0393,0.007637,-0.201565
Watershed,0.039149,0.002091,0.006792,0.048394
Watershed,0.140966,0.074161,0.005196,0.231949
Watershed,0.02007,-0.079901,0.008205,-0.053734
Watershed,-0.031025,0.022898,0.007734,-0.001172
Watershed,-0.052171,0.067679,0.00791,0.019982
Watershed,-0.167915,0.049781,0.008199,-0.119331
Watershed,-0.057828,0.014578,0.009527,-0.034986
Watershed,-0.007259,-0.092967,0.00573,-0.094391
Watershed,0.109971,0.074965,0.005995,0.200333
Watershed,-0.038075,-0.017964,0.006856,-0.048879
Watershed,-0.161394,0.129175,0.008191,-0.045311
Watershed,-0.081851,0.001763,0.004883,-0.075741
Watershed,-0.000791,-0.003384,0.007221,0.003019
Watershed,-0.167915,-0.093857,0.006461,-0.24114
Watershed,0.057094,0.046968,0.006586,0.114032
Watershed,-0.113476,-0.068674,0.005578,-0.169751
Watershed,0.071834,-0.18087,0.007074,-0.115818
Watershed,-0.025272,0.082786,0.008084,0.063953
Watershed,-0.126504,0.048664,0.007516,-0.077111
Watershed,-0.060267,0.029766,0.007147,-0.02538
Watershed,-0.055723,0.000276,0.006063,-0.049737
Watershed,0.140078,0.100386,0.006135,0.262223
Watershed,-0.218058,-0.096177,0.006969,-0.288337
Watershed,-0.151319,0.068481,0.005801,-0.08794
Watershed,-0.081851,-0.020525,0.007556,-0.0939
Watershed,0.140078,-0.02121,0.006822,0.12351
Watershed,-0.099089,0.032257,0.007141,-0.063387
Watershed,0.109971,-0.053309,0.005709,0.056798
Watershed,-0.015946,-0.00726,0.007277,-0.015981
Watershed,-0.008897,0.030321,0.006944,0.028246
Watershed,-0.02758,0.049203,0.006783,0.027186
Watershed,-0.164968,-0.011276,0.006235,-0.169237
Watershed,-0.047719,0.005704,0.006,-0.03654
Watershed,-0.009688,-0.015815,0.006414,-0.019098
Watershed,-0.166975,-0.062994,0.006204,-0.214608
Watershed,-0.076034,-0.014734,0.007249,-0.083048
Watershed,0.053225,-0.042424,0.006329,0.014926
Watershed,0.053225,0.016625,0.005403,0.076521
Watershed,0.140966,0.046182,0.00616,0.201012
Watershed,-0.129735,-0.135299,0.006328,-0.242719
Watershed,-0.038075,-0.018457,0.006476,-0.049714
Watershed,-0.092124,0.001201,0.004473,-0.086967
Watershed,-0.044545,-0.008817,0.008294,-0.045115
Watershed,-0.126498,-0.007542,0.008076,-0.126084
Watershed,-0.018928,0.046484,0.008935,0.035851
Watershed,0.039149,0.042306,0.008887,0.092738
Watershed,-0.072565,-0.026702,0.007674,-0.090402
Watershed,-0.120393,0.086975,0.003997,-0.040068
Watershed,0.010181,0.064532,0.007801,0.083759
Watershed,-0.028358,0.064864,0.007648,0.042579
Watershed,-0.000791,-0.015597,0.007291,-0.009205
Watershed,-0.029316,-0.097382,0.008328,-0.116547
Watershed,-0.044545,0.019185,0.008112,-0.018316
Watershed,-0.115538,0.126366,0.004964,0.001173
Watershed,-0.03262,0.122034,0.005981,0.091925
Watershed,-0.055723,-0.037194,0.005774,-0.085595
Watershed,-0.096633,-0.034521,0.006449,-0.122193
Watershed,-0.069572,0.007044,0.006497,-0.056931
Watershed,0.035194,-0.018715,0.007273,0.023208
Watershed,-0.036328,0.097604,0.005933,0.064006
Watershed,-0.044545,-0.041811,0.009087,-0.076175
Watershed,0.004937,0.07702,0.006937,0.089845
Watershed,-0.175202,-0.172971,0.007485,-0.312762
Watershed,0.001729,-0.16319,0.007481,-0.155472
Watershed,0.039149,0.002635,0.005674,0.047799
Watershed,-0.129735,0.088668,0.006345,-0.046559
Watershed,-0.09118,-0.010223,0.006719,-0.094427
Watershed,-0.126498,0.142623,0.006596,0.004667
Watershed,-0.118483,0.053312,0.005722,-0.066175
Watershed,-0.015946,0.052516,0.00585,0.041791
Watershed,-0.015946,0.03075,0.006558,0.020965
Watershed,-0.031998,-0.054808,0.008378,-0.077387
Watershed,-0.175202,0.049211,0.008283,-0.127446
Watershed,-0.140882,0.149092,0.006917,-0.005966
Watershed,-0.079724,0.12595,0.007356,0.043807
Watershed,-0.093314,-0.094775,0.008648,-0.172147
Watershed,-0.108356,-0.038262,0.007802,-0.135782
Watershed,-0.099089,-0.038959,0.00721,-0.127944
Watershed,0.225237,-0.087471,0.006969,0.125856
Watershed,-0.09118,-0.156417,0.006327,-0.228484
Watershed,-0.023222,-0.105404,0.007738,-0.119417
Watershed,0.140078,-0.074272,0.006398,0.062155
Watershed,-0.038544,0.016508,0.006704,-0.01612
Watershed,-0.129735,-0.103856,0.008739,-0.213302
Watershed,0.026786,0.140934,0.005289,0.177691
Watershed,-0.028358,-0.002361,0.006735,-0.024124
Watershed,0.063226,-0.116667,0.008399,-0.05293
Watershed,-0.088655,-0.036863,0.008849,-0.114482
Watershed,-0.076253,-0.038261,0.006722,-0.105625
Watershed,0.109971,0.028082,0.005912,0.147888
Watershed,-0.008032,0.015679,0.005996,0.013563
Watershed,-0.023222,0.089557,0.008232,0.073016
Watershed,-0.03262,-0.048349,0.007768,-0.07224
Watershed,-0.060267,0.042531,0.006821,-0.013618
Watershed,-0.028358,0.049891,0.007223,0.027486
Watershed,-0.079092,0.079039,0.008217,0.001861
Watershed,-0.000791,-0.072258,0.007311,-0.066215
Watershed,-0.068279,0.005124,0.005879,-0.057999
Watershed,-0.161394,0.107539,0.004773,-0.066778
Watershed,-0.055723,-0.072461,0.007733,-0.117374
Watershed,-0.047719,-0.067977,0.007396,-0.105888
Watershed,-0.033818,0.014273,0.007308,-0.012867
Watershed,-0.008032,0.017319,0.006487,0.015695
Watershed,0.004937,0.003209,0.006186,0.014398
Watershed,0.057094,-0.188774,0.008586,-0.135096
Watershed,-0.015946,-0.088542,0.005244,-0.098373
Watershed,0.025504,-0.003907,0.006755,0.028398
Watershed,-0.115538,0.143267,0.005413,0.016648
Watershed,-0.009688,-0.049215,0.00783,-0.051055
Watershed,-0.105727,-0.114476,0.007361,-0.20227
Watershed,-0.059367,-0.100699,0.006176,-0.148863
Watershed,-0.055117,-0.055049,0.008204,-0.099807
Watershed,-0.006374,0.040432,0.006412,0.040429
Watershed,0.015547,-0.048155,0.006037,-0.027521
Watershed,-0.056334,0.003838,0.006968,-0.046112
Watershed,-0.057171,0.025984,0.008299,-0.024645
Watershed,-0.161394,-0.103216,0.007342,-0.24243
Watershed,0.140966,-0.152215,0.00872,-0.024271
Watershed,-0.079121,0.062748,0.005747,-0.015714
Watershed,-0.031,0.099661,0.0066,0.072604
Watershed,-0.120393,0.017647,0.009055,-0.096765
Watershed,-0.143257,-0.009097,0.006969,-0.145135
Watershed,-0.070804,0.087081,0.006594,0.016773
Watershed,-0.010379,-0.099202,0.007502,-0.101864
Watershed,0.02007,-0.032242,0.00613,-0.006767
Watershed,-0.042034,-0.115972,0.006564,-0.147572
Watershed,-0.018928,0.06325,0.007531,0.050981
Watershed,-0.095866,-0.025297,0.007533,-0.112099
Watershed,-0.038544,0.031008,0.005953,-0.00283
Watershed,-0.009871,-0.041318,0.006811,-0.044317
Watershed,-0.105727,0.088505,0.006544,-0.020209
Watershed,-0.081851,-0.075453,0.006963,-0.145217
Watershed,-0.009871,-0.067066,0.007262,-0.069567
Watershed,0.063226,0.032222,0.005935,0.103998
Watershed,-0.047719,0.050132,0.006847,0.006868
Watershed,-0.006374,0.018693,0.006702,0.018983
Watershed,0.015547,0.012349,0.008433,0.036758
Watershed,-0.072565,0.049797,0.007169,-0.019402
Watershed,-0.081851,0.020148,0.006545,-0.057221
Watershed,-0.009871,-0.057583,0.006818,-0.060524
Watershed,-0.031025,0.097793,0.007919,0.072158
Watershed,0.063226,0.048587,0.00855,0.124416
Watershed,-0.036328,-0.017457,0.006689,-0.046817
Watershed,-0.060267,-0.037367,0.004548,-0.091269
Watershed,-0.017382,0.114438,0.00642,0.102097
Watershed,-0.0674,0.039603,0.007563,-0.023133
Watershed,-0.014334,0.107526,0.006283,0.098509
Watershed,-0.008032,-0.034179,0.006541,-0.03567
Watershed,-0.047948,0.035756,0.008632,-0.005395
Watershed,-0.093314,0.012609,0.006119,-0.076264
Watershed,-0.129735,0.109182,0.007607,-0.027375
Watershed,-0.004809,0.070233,0.006561,0.072075
Watershed,-0.015946,-0.00662,0.0079,-0.014738
Watershed,-0.029316,0.016828,0.006561,-0.006506
Watershed,-0.060267,0.052356,0.007373,-0.003775
Watershed,-0.042034,0.047101,0.005129,0.008232
Watershed,-0.008641,-0.031121,0.006341,-0.033403
Watershed,-0.093314,0.005439,0.006339,-0.082604
Watershed,-0.064839,0.014559,0.007766,-0.043856
Watershed,-0.079092,-0.140669,0.008289,-0.202075
Watershed,-0.007259,0.031505,0.006822,0.031004
Watershed,-0.079724,0.09976,0.003268,0.01539
Watershed,-0.115538,0.074477,0.007666,-0.042381
Watershed,-0.095866,0.01632,0.008462,-0.073335
Watershed,-0.165853,-0.076518,0.008235,-0.223338
Watershed,-0.009315,-0.023781,0.007063,-0.026043
Watershed,-0.031,-0.016161,0.00776,-0.039262
Watershed,-0.057828,-0.089019,0.005569,-0.13692
Watershed,-0.075761,-0.046946,0.006297,-0.113603
Watershed,-0.024405,-0.033583,0.007515,-0.050083
Watershed,-0.070804,-0.001956,0.006745,-0.066366
Watershed,-0.069572,-0.075626,0.006041,-0.134741
Watershed,-0.075761,0.003061,0.005442,-0.067886
Watershed,0.028516,0.032091,0.005764,0.06764
Watershed,-0.009871,0.020644,0.00811,0.018764
Watershed,0.026453,0.023277,0.005403,0.056021
Watershed,0.017629,-0.075404,0.007799,-0.051766
Watershed,-0.047719,0.041333,0.007266,-0.001153
Watershed,-0.116016,-0.017331,0.007741,-0.124613
Watershed,-0.031025,0.061753,0.007645,0.036677
Watershed,-0.093314,0.024816,0.008887,-0.062557
Watershed,-0.071723,0.005826,0.006187,-0.060537
Watershed,-0.042611,0.146726,0.006982,0.105528
Watershed,-0.175202,-0.051426,0.007794,-0.21152
Watershed,0.010181,-0.04764,0.006456,-0.031733
Watershed,-0.165853,-0.027881,0.005901,-0.184325
Watershed,-0.015946,-0.061354,0.0057,-0.071057
Watershed,-0.029316,0.04175,0.005199,0.016467
Watershed,0.032498,0.069586,0.00819,0.11339
Watershed,-0.106481,-0.090043,0.007589,-0.180766
Watershed,-0.126498,-0.045698,0.007686,-0.160008
Watershed,0.063226,-0.008841,0.00493,0.059021
Watershed,-0.031,0.073758,0.007856,0.048646
Watershed,-0.071723,0.162761,0.007872,0.087862
Watershed,-0.055117,-0.054012,0.006829,-0.100048
Watershed,0.026453,-0.080865,0.005094,-0.051745
Watershed,-0.075761,0.126495,0.005945,0.047341
Watershed,-0.017684,0.030562,0.006392,0.018809
Watershed,-0.060267,-0.019988,0.006924,-0.072674
Watershed,-0.098843,0.092549,0.006897,-0.008651
Watershed,-0.106481,0.05183,0.006628,-0.053941
Watershed,0.002172,-0.11301,0.007772,-0.104175
Watershed,0.053225,-0.027443,0.006755,0.031241
Watershed,-0.153889,-0.011045,0.00605,-0.158172
Watershed,-0.023222,0.010584,0.006277,-0.006688
Watershed,0.026786,0.071925,0.007932,0.109369
Watershed,-0.057171,-0.007856,0.008818,-0.05633
Watershed,-0.047948,0.035838,0.008853,-0.005097
Watershed,-0.164968,-0.067381,0.0076,-0.215315
Watershed,-0.114569,0.017092,0.007281,-0.092877
Watershed,-0.085075,-0.050371,0.00599,-0.125957
Watershed,0.002172,0.123602,0.005572,0.132316
Watershed,-0.031998,-0.164843,0.005932,-0.186771
Watershed,0.225237,-0.015056,0.007395,0.215714
Watershed,-0.060899,-0.008871,0.008447,-0.061367
Watershed,0.140078,-0.06891,0.007867,0.069866
Watershed,-0.083725,0.074672,0.00611,-0.009288
Watershed,-0.017684,0.035106,0.006378,0.023285
Watershed,-0.129735,0.016689,0.005852,-0.110034
Watershed,-0.067854,-0.008251,0.005854,-0.070133
Watershed,0.057094,0.138059,0.00611,0.210386
Watershed,0.057094,-0.04075,0.005297,0.019389
Watershed,-0.076034,0.010369,0.007437,-0.05951
Watershed,-0.02589,-0.075579,0.007012,-0.093198
Watershed,-0.085075,0.143067,0.007075,0.053219
Watershed,-0.09118,-0.056325,0.008416,-0.135151
Watershed,-0.047719,-0.094061,0.006961,-0.131286
Watershed,-0.175202,0.151883,0.007426,-0.042875
Watershed,-0.067854,0.046914,0.006937,-0.017354
Watershed,-0.092124,0.050636,0.007604,-0.038899
Watershed,-0.060899,-0.035003,0.007576,-0.086905
Watershed,-0.014334,-0.047096,0.007383,-0.05382
Watershed,-0.218058,0.05081,0.005802,-0.17356
Watershed,0.140966,0.040442,0.009172,0.197997
Watershed,-0.106481,0.138241,0.008271,0.025452
Watershed,-0.03591,-0.004348,0.007188,-0.033202
Watershed,0.031508,-0.069836,0.0088,-0.032084
Watershed,-0.161394,-0.062695,0.005687,-0.209501
Watershed,-0.083158,0.089719,0.00818,0.007273
Watershed,0.057094,-0.019126,0.006969,0.044102
Watershed,-0.004809,0.061114,0.008235,0.064707
Watershed,-0.028358,-0.003897,0.007556,-0.024832
Watershed,0.140966,0.022187,0.006316,0.173648
Watershed,-0.004809,-0.112387,0.006488,-0.110926
Watershed,-0.158462,0.03523,0.006501,-0.12315
Watershed,0.039149,-0.064681,0.006356,-0.021887
Watershed,-0.158462,-0.016116,0.006714,-0.166465
Watershed,-0.09118,-0.078318,0.008332,-0.155378
Watershed,-0.164968,-0.027146,0.00845,-0.180772
Watershed,-0.079724,-0.173432,0.005782,-0.234931
Watershed,-0.064839,0.002291,0.006241,-0.056847
Watershed,-0.218058,0.005742,0.00703,-0.208039
Watershed,-0.121063,0.039434,0.006405,-0.080552
Watershed,-0.047719,-0.00487,0.007195,-0.045538
Watershed,-0.036328,0.115241,0.005406,0.080537
Watershed,-0.099089,0.061438,0.008937,-0.035193
Watershed,-0.026889,-0.02437,0.008699,-0.042345
Watershed,-0.164968,0.017547,0.006681,-0.144639
Watershed,-0.047948,-0.037872,0.007263,-0.077351
Watershed,-0.07464,0.106211,0.007236,0.03105
Watershed,-0.036328,-0.098846,0.006123,-0.126265
Watershed,0.032498,0.076807,0.006167,0.118658
Watershed,0.232625,-0.180854,0.008202,0.017982
Watershed,-0.106481,-0.090128,0.007057,-0.181276
Watershed,-0.009871,0.071525,0.006574,0.067923
Watershed,-0.076034,-0.017561,0.005011,-0.087711
Watershed,-0.09118,0.067377,0.006828,-0.023323
Watershed,-0.093314,0.157695,0.007247,0.057272
Watershed,-0.028892,-0.101043,0.005925,-0.121843
Watershed,-0.029316,-0.065885,0.008385,-0.085667
Watershed,0.057094,-0.037668,0.008204,0.02562
Watershed,0.031508,0.083348,0.008924,0.127455
Watershed,-0.008897,-0.022698,0.005485,-0.02608
Watershed,-0.008641,0.086306,0.007675,0.085184
Watershed,-0.064839,-0.01395,0.006511,-0.071881
Watershed,-0.029316,-0.027145,0.00618,-0.04983
Watershed,-0.015471,0.06372,0.007925,0.055563
Watershed,0.002172,0.005507,0.007017,0.014761
Watershed,0.225237,0.065887,0.007172,0.315331
Watershed,-0.007259,-0.03522,0.009923,-0.032719
Watershed,0.017629,0.061566,0.007195,0.088053
Watershed,-0.060899,0.046038,0.006002,-0.011768
Watershed,-0.076253,0.003236,0.007111,-0.066673
Watershed,0.140078,-0.035191,0.007696,0.108422
Watershed,-0.105727,0.101783,0.007411,-0.007403
Watershed,-0.118483,-0.022968,0.005853,-0.13369
Watershed,-0.059367,-0.044029,0.006792,-0.094674
Watershed,-0.167915,-0.045919,0.006559,-0.200916
Watershed,-0.088655,0.080705,0.006058,-0.009139
Watershed,0.026786,-0.014906,0.008191,0.019766
Watershed,-0.0674,-0.182364,0.006247,-0.232709
Watershed,0.026453,0.167049,0.007131,0.206463
Watershed,-0.076253,-0.086323,0.007603,-0.149577
Watershed,-0.106481,0.150166,0.007099,0.03499
Watershed,-0.175202,-0.073421,0.005454,-0.231591
Watershed,-0.116016,-0.144045,0.007782,-0.237462
Watershed,-0.007259,0.045893,0.006823,0.045386
Watershed,-0.038075,-0.032998,0.007742,-0.062615
Watershed,-0.113476,-0.150345,0.004964,-0.243021
Watershed,0.232625,0.003718,0.00731,0.246251
Watershed,-0.164968,-0.015272,0.00591,-0.172862
Watershed,-0.023222,0.016101,0.007433,-0.000119
Watershed,0.02007,0.025875,0.006188,0.05294
Watershed,-0.033818,-0.015519,0.007204,-0.04196
Watershed,-0.014334,-0.00676,0.006149,-0.014977
Watershed,-0.052171,-0.126675,0.005607,-0.167596
Watershed,-0.151319,0.046411,0.006431,-0.10622
Watershed,-0.075761,-0.026043,0.008027,-0.092605
Watershed,0.232625,0.046755,0.006133,0.29817
Watershed,0.02007,-0.086683,0.006693,-0.062117
Watershed,-0.151319,-0.030105,0.006275,-0.171704
Watershed,0.032498,0.017346,0.005455,0.056137
Watershed,-0.024405,-0.082414,0.006042,-0.099399
Watershed,-0.075761,-0.03037,0.006661,-0.097861
Watershed,-0.050454,0.063521,0.008115,0.018057
Watershed,0.028516,0.037358,0.005331,0.072628
Watershed,-0.038075,0.15322,0.005465,0.115374
Watershed,-0.028892,-0.048033,0.006608,-0.069428
Watershed,-0.068279,-0.105787,0.0062,-0.161678
Watershed,0.001729,0.000961,0.006203,0.008911
Watershed,-0.026889,0.035833,0.007345,0.015384
Watershed,-0.140882,0.077741,0.007568,-0.067086
Watershed,0.109971,0.002119,0.009137,0.122486
Watershed,-0.036328,-0.014563,0.005918,-0.044742
Watershed,-0.143257,0.162768,0.005873,0.002043
Watershed,-0.031025,0.038226,0.006326,0.012379
Watershed,-0.114569,-0.002879,0.0061,-0.111732
Watershed,-0.000791,-0.071326,0.007511,-0.065091
Watershed,-0.105727,-0.083333,0.007572,-0.174043
Watershed,0.03532,-0.046278,0.006732,-0.005946
Watershed,-0.047719,-0.011319,0.00662,-0.052265
Watershed,0.032498,0.006995,0.007136,0.04714
Watershed,0.063226,0.108078,0.007681,0.187187
Watershed,-0.009315,-0.045813,0.00531,-0.049682
Watershed,-0.007259,0.087771,0.007609,0.088092
Watershed,-0.126498,-0.027983,0.007274,-0.144765
Watershed,-0.068279,0.053408,0.007142,-0.011508
Watershed,-0.200777,0.011629,0.005762,-0.186825
Watershed,-0.033818,0.080669,0.005526,0.049893
Watershed,-0.060267,-0.033721,0.00738,-0.085255
Watershed,-0.060899,0.128796,0.006793,0.067255
Watershed,-0.085075,0.040832,0.007317,-0.040749
Watershed,-0.09118,0.139418,0.007442,0.043232
Watershed,-0.009688,0.177644,0.006117,0.173368
Watershed,-0.093314,0.004372,0.006426,-0.083499
Watershed,-0.057828,-0.033695,0.007302,-0.082927
Watershed,-0.161394,0.064807,0.006123,-0.101579
Watershed,0.02352,0.057042,0.008099,0.090665
Watershed,-0.018928,0.033073,0.006848,0.02046
Watershed,-0.069572,-0.062579,0.006884,-0.121793
Watershed,-0.098843,0.008336,0.007867,-0.084182
Watershed,-0.113476,-0.008436,0.008202,-0.113744
Watershed,-0.129735,-0.04082,0.007844,-0.158712
Watershed,-0.126498,-0.06174,0.006344,-0.175229
Watershed,-0.042034,-0.046721,0.007218,-0.080199
Watershed,-0.118483,-0.003231,0.007356,-0.114868
Watershed,-0.02758,-0.091331,0.007793,-0.109506
